"","or_lon","or_lat","dest_lon","dest_lat"
"49",113.8688,22.49799,113.86362,22.50866
"50",113.91367,22.52189,113.92605,22.53539
"51",113.81558,22.64745,113.8306,22.65003
"52",114.11763,22.54613,114.11755,22.54417
"53",114.11729,22.54578,113.9538,22.5235
"54",114.13513,22.55832,114.1335,22.57077
"55",114.13523,22.55878,114.1037,22.54853
"56",114.12173,22.54108,114.1312,22.54415
"57",113.9888,22.5382,113.91895,22.5082
"58",113.91502,22.52495,113.91463,22.52698
"59",114.13443,22.56505,114.11203,22.54643
"60",114.13558,22.56627,114.11937,22.54775
"61",113.94759,22.52763,114.05202,22.51537
"62",114.06696,22.52508,114.06733,22.5192
"63",114.06807,22.5291,114.0664,22.5258
"64",114.06717,22.5248,113.909,22.53125
"65",114.12575,22.55232,114.13474,22.54358
"66",114.06763,22.52395,114.13088,22.55083
"67",114.0199,22.53445,114.02627,22.52992
"68",114.04165,22.52398,114.0496,22.52918
"69",114.06752,22.52452,114.10852,22.5399
"70",114.11173,22.5316,114.11102,22.53755
"71",114.0975,22.55843,114.11562,22.5562
"72",113.9927,22.52667,113.9217,22.52663
"73",114.12724,22.54998,114.11808,22.55427
"74",113.7447,22.81388,113.69973,22.82423
"75",114.13477,22.54917,114.11777,22.53967
"76",114.12083,22.57632,114.11359,22.54125
"77",114.11777,22.54328,114.1182,22.5434
"78",114.1251,22.55265,114.1306,22.5439
"79",113.95305,22.5432,113.9638,22.54373
"80",113.90327,22.5579,113.93185,22.52368
"81",114.06123,22.52598,114.12877,22.54555
"82",114.06319,22.52708,114.06493,22.53768
"83",114.11383,22.54545,114.11988,22.54173
"84",114.1107,22.53827,114.06845,22.52358
"85",114.15103,22.61898,114.15033,22.61068
"86",114.1579,22.61268,114.12151,22.56908
"87",113.94493,22.54538,114.01965,22.53167
"88",113.9751,22.54112,113.96455,22.54183
"89",113.92651,22.53415,113.91918,22.50855
"90",113.92741,22.50623,113.9286,22.49792
"91",113.923,22.51012,113.91915,22.50787
"92",114.1099,22.5453,114.11397,22.53815
"93",114.00107,22.53002,114.06838,22.5236
"94",114.13143,22.61083,114.11243,22.60047
"95",114.11277,22.61097,114.08743,22.54932
"96",114.04467,22.52577,114.0207,22.53132
"97",114.11143,22.54177,114.10893,22.54133
"98",114.0996,22.54678,114.10183,22.55775
"99",114.11642,22.5406,114.12666,22.5498
"100",114.08192,22.54537,114.08393,22.5484
"101",114.08109,22.54297,114.08158,22.54085
"102",114.07415,22.53768,114.11322,22.54233
"103",114.11675,22.55018,114.10532,22.55152
"104",114.02573,22.52592,114.0561,22.52308
"105",114.05888,22.52225,114.04162,22.51945
"106",113.92423,22.51765,113.9283,22.52758
"107",113.92388,22.52268,113.91368,22.53657
"108",113.92393,22.52282,113.92455,22.5268
"109",113.81532,22.64898,113.92345,22.5276
"110",114.0912,22.54188,114.13938,22.55405
"111",114.12642,22.548,114.1103,22.60942
"112",114.11222,22.58538,114.11787,22.5739
"113",114.10712,22.55267,114.1118,22.547
"114",114.11581,22.54258,114.11882,22.55387
"115",114.06672,22.54308,114.04987,22.54665
"116",114.06696,22.52548,114.12385,22.54578
"117",114.15765,22.56117,114.12442,22.5478
"118",114.1351,22.5587,114.15086,22.60633
"119",114.01372,22.538,113.9817,22.53943
"120",113.97807,22.54042,113.96381,22.54462
"121",113.9918,22.54012,113.98195,22.53642
"122",114.06799,22.5467,114.11588,22.5799
"123",114.13188,22.55057,114.11555,22.5428
"124",114.11632,22.5354,114.18253,22.5978
"125",114.11391,22.54268,114.11933,22.54198
"126",114.11255,22.59767,114.11322,22.59905
"127",114.11707,22.53647,114.15649,22.55985
"128",113.91455,22.52727,113.91927,22.5087
"129",113.91912,22.53055,113.91808,22.5248
"130",114.11407,22.53883,114.12411,22.55438
"131",114.02215,22.53172,113.9789,22.5432
"132",114.13392,22.54935,114.12835,22.57787
"133",113.92187,22.51585,113.91975,22.51005
"134",113.90479,22.55537,114.1039,22.55315
"135",114.10337,22.58825,114.09377,22.54145
"136",114.09151,22.54152,114.12608,22.57743
"137",114.02765,22.62375,114.02711,22.62595
"138",114.03983,22.60815,114.04058,22.60863
"139",114.04013,22.6083,114.02748,22.6273
"140",113.91006,22.54173,114.04965,22.56262
"141",114.0616,22.56247,114.0587,22.57115
"142",114.06758,22.55097,114.06778,22.55757
"143",114.04852,22.5921,114.03923,22.60683
"144",114.06748,22.55088,113.9282,22.52293
"145",113.81895,22.6466,113.92944,22.55495
"146",114.11435,22.54603,114.10191,22.54208
"147",114.1033,22.54035,114.16666,22.56407
"148",114.15662,22.56052,114.1021,22.55255
"149",114.11947,22.53947,114.11546,22.54255
"150",114.11865,22.53992,114.10747,22.56918
"151",114.07578,22.5431,114.04412,22.54735
"152",113.95409,22.5456,113.97352,22.54082
"153",113.90491,22.55613,113.81533,22.6517
"154",114.09786,22.55983,114.09466,22.55984
"155",114.11692,22.54627,114.11729,22.55108
"156",114.13632,22.55742,114.12843,22.56089
"157",114.16779,22.56683,114.16711,22.56684
"158",114.1221,22.60965,114.10867,22.61052
"159",113.91489,22.52717,114.06385,22.53143
"160",113.9353,22.55975,113.93687,22.62487
"161",113.92075,22.57105,114.04195,22.5306
"162",114.0578,22.56232,114.0993,22.60397
"163",114.107,22.60118,114.03773,22.59917
"164",114.08477,22.54913,114.06652,22.52402
"165",114.11912,22.54397,114.11645,22.53963
"166",114.11848,22.5408,114.11655,22.55055
"167",114.10565,22.55342,114.07684,22.5471
"168",114.07633,22.54905,114.07813,22.5397
"169",114.07896,22.54912,114.04555,22.54252
"170",114.1202,22.54172,114.0328,22.52622
"171",114.09129,22.547,114.06429,22.54752
"172",114.06997,22.5479,114.10674,22.54157
"173",114.10757,22.56703,114.10793,22.57207
"174",114.06577,22.52507,114.06295,22.53565
"175",114.06292,22.53383,114.09138,22.53897
"176",114.05967,22.52585,114.06306,22.51927
"177",113.97894,22.53587,113.9618,22.53755
"178",113.98168,22.53613,114.04135,22.54175
"179",113.94582,22.55878,113.93385,22.5455
"180",113.91956,22.53518,113.91354,22.53555
"181",114.1322,22.56742,114.11395,22.53735
"182",114.05973,22.52595,114.06707,22.52837
"183",114.05835,22.52557,114.06582,22.52435
"184",114.09462,22.5626,114.1168,22.60705
"185",114.09097,22.54945,114.07684,22.54308
"186",114.06599,22.52408,114.0994,22.55778
"187",114.11121,22.53553,114.08916,22.54783
"188",114.11514,22.5629,114.13033,22.60347
"189",113.91015,22.52568,113.92305,22.51777
"190",113.91051,22.53048,113.91936,22.5604
"191",113.90894,22.55177,113.8905,22.55908
"192",113.91085,22.53953,113.90307,22.55458
"193",113.90842,22.52198,113.90853,22.51415
"194",113.93356,22.54572,114.02283,22.52433
"195",114.03935,22.52243,114.05528,22.5174
"196",114.06433,22.53243,114.06427,22.53215
"197",114.10375,22.5577,114.11266,22.54955
"198",114.02795,22.52278,114.0244,22.52873
"199",114.1222,22.57157,114.1258,22.54977
"200",114.1047,22.54908,114.12273,22.5495
"201",114.11663,22.54,114.10245,22.5412
"202",114.11363,22.5421,114.11497,22.59152
"203",114.11348,22.53845,114.09585,22.53818
"204",113.96867,22.58528,113.94618,22.57525
"205",114.08195,22.54327,114.07607,22.54013
"206",114.11559,22.55463,114.13645,22.58587
"207",114.12023,22.57095,114.09523,22.53993
"208",114.09102,22.54178,114.10782,22.54122
"209",114.02776,22.53303,114.02734,22.53625
"210",114.06312,22.5262,114.04263,22.51917
"211",114.02393,22.53932,114.00798,22.55173
"212",114.1063,22.53888,114.10783,22.5415
"213",114.13596,22.55252,114.13596,22.55367
"214",114.13505,22.55062,114.11798,22.55102
"215",114.12828,22.54548,114.07898,22.5355
"216",114.10493,22.55338,114.11008,22.5418
"217",114.11845,22.54303,114.12752,22.61108
"218",114.09946,22.54602,114.11957,22.54012
"219",114.08663,22.55198,114.08785,22.55415
"220",114.08154,22.55295,114.07933,22.55842
"221",114.04495,22.5636,114.07703,22.57233
"222",113.91272,22.51945,113.92713,22.5284
"223",113.91618,22.52732,113.92025,22.52638
"224",113.92233,22.5198,113.92709,22.54443
"225",113.92907,22.52362,113.92752,22.51347
"226",113.92828,22.52237,114.02531,22.52267
"227",114.11632,22.53543,114.12627,22.54507
"228",114.08482,22.54047,114.08425,22.54917
"229",114.11542,22.6002,114.12648,22.61362
"230",114.08411,22.54857,114.08118,22.54058
"231",114.05725,22.65402,114.0555,22.63587
"232",114.0781,22.55833,114.03163,22.56208
"233",114.01403,22.55985,114.1247,22.57043
"234",114.1031,22.54383,114.12485,22.54895
"235",114.1158,22.5381,114.1199,22.54042
"236",113.81558,22.64892,114.01845,22.53143
"237",114.02435,22.5306,114.02438,22.53102
"238",114.07715,22.53548,114.08567,22.5376
"239",113.99312,22.53485,113.99333,22.53862
"240",114.07633,22.54623,114.10432,22.59133
"241",114.08145,22.55412,114.02464,22.63593
"242",114.1385,22.57275,114.12991,22.5891
"243",113.9194,22.53017,113.91932,22.52983
"244",113.93463,22.53338,113.92945,22.4959
"245",114.02599,22.54013,114.02385,22.53707
"246",113.97722,22.54093,113.91705,22.50328
"247",113.8169,22.64867,113.8489,22.61048
"248",113.88225,22.56552,113.8832,22.5648
"249",114.04939,22.53747,113.98088,22.5514
"250",114.05115,22.53693,114.0513,22.53208
"251",114.04477,22.52917,114.04505,22.52555
"252",114.05132,22.52982,114.02811,22.52268
"253",114.02642,22.53963,114.04395,22.60385
"254",114.03571,22.62208,114.03342,22.62923
"255",114.04613,22.56452,114.05552,22.56415
"256",114.05878,22.56248,114.10498,22.5475
"257",114.10588,22.54625,114.11283,22.55865
"258",114.0912,22.53997,114.12143,22.54345
"259",114.09148,22.5414,114.13789,22.57215
"260",114.08152,22.5492,114.03326,22.63443
"261",114.10592,22.54443,114.12255,22.54695
"262",114.09132,22.5415,114.08685,22.54148
"263",114.08186,22.53652,114.09023,22.54713
"264",114.08273,22.55402,114.0503,22.56713
"265",114.08305,22.55152,114.06333,22.53745
"266",114.08235,22.554,114.08178,22.55852
"267",114.08208,22.55148,113.99233,22.53818
"268",113.91912,22.50788,113.93771,22.5079
"269",113.96957,22.52267,114.00055,22.53542
"270",114.08031,22.53637,114.07738,22.55465
"271",113.93905,22.5553,114.0467,22.53955
"272",114.06725,22.52445,114.1154,22.54247
"273",113.9292,22.52263,113.91203,22.5769
"274",114.08157,22.54598,114.07481,22.5374
"275",114.1196,22.54667,114.10762,22.5364
"276",114.11557,22.53497,114.13385,22.57115
"277",114.0235,22.53787,114.03505,22.52173
"278",114.05743,22.52352,114.03848,22.55585
"279",114.1116,22.53295,114.15739,22.56197
"280",114.1171,22.54692,114.12177,22.5669
"281",114.1017,22.54395,114.1017,22.54395
"282",114.08338,22.55835,114.12275,22.54822
"283",114.0331,22.52467,114.06672,22.52402
"284",114.05472,22.51502,114.02808,22.52678
"285",113.91978,22.53852,113.92855,22.5457
"286",114.0868,22.54323,114.10455,22.54047
"287",114.0663,22.52557,114.06855,22.52427
"288",114.06707,22.525,114.11771,22.53878
"289",113.91592,22.53135,113.9189,22.50838
"290",114.12088,22.54267,114.12565,22.545
"291",114.12086,22.54257,114.1226,22.55033
"292",114.08223,22.54693,114.11884,22.54
"293",114.09977,22.61145,114.10622,22.61517
"294",114.11892,22.53998,114.11915,22.54042
"295",114.01672,22.56012,114.04345,22.55695
"296",114.03675,22.54872,113.99292,22.53265
"297",114.0694,22.55797,114.10233,22.55572
"298",114.01096,22.57057,114.06712,22.62263
"299",114.08932,22.54333,114.0841,22.54817
"300",114.04522,22.53118,114.03069,22.54093
"301",114.12196,22.5467,114.12583,22.54815
"302",114.13067,22.54397,114.10765,22.5451
"303",114.04255,22.56987,114.04277,22.5564
"304",114.04925,22.54185,114.09805,22.53952
"305",114.09953,22.53917,114.11145,22.5316
"306",114.063,22.53445,114.0654,22.51903
"307",114.11098,22.5866,114.0997,22.54352
"308",114.09698,22.54332,114.11332,22.54583
"309",114.11423,22.546,114.11293,22.60515
"310",114.06329,22.53385,114.02602,22.52352
"311",114.07706,22.5402,114.10394,22.58325
"312",114.09388,22.56842,114.08698,22.54075
"313",114.11595,22.57803,114.11597,22.56097
"314",114.10128,22.5988,114.09945,22.60562
"315",113.81658,22.64888,114.01393,22.5328
"316",114.06288,22.53317,114.06303,22.52902
"317",114.08768,22.5613,114.08175,22.55833
"318",114.07665,22.54005,114.07768,22.53988
"319",114.08788,22.56148,114.088,22.55843
"320",114.11508,22.54653,114.10921,22.53763
"321",114.11829,22.54098,114.1217,22.54097
"322",114.11855,22.5409,114.11898,22.54062
"323",114.07193,22.53033,114.06897,22.54287
"324",114.03854,22.51588,114.0408,22.51483
"325",114.03207,22.54202,113.97152,22.53917
"326",114.121,22.5431,114.06235,22.53165
"327",114.02995,22.54545,114.03983,22.55353
"328",113.91455,22.52543,113.91492,22.52862
"329",113.9283,22.52267,113.91373,22.54267
"330",113.92113,22.5298,113.9206,22.5301
"331",113.92419,22.52763,113.92395,22.52307
"332",114.00052,22.52992,114.12675,22.54977
"333",114.08653,22.54912,114.08207,22.53432
"334",114.05846,22.56897,114.06509,22.5579
"335",114.05077,22.56713,114.066,22.57117
"336",113.91067,22.48775,113.92485,22.48667
"337",113.92648,22.51965,113.91668,22.50252
"338",114.08162,22.55628,114.08787,22.54808
"339",114.05658,22.523,114.06592,22.52412
"340",114.10827,22.54728,114.11083,22.54513
"341",114.12244,22.55048,114.12585,22.54957
"342",114.13322,22.54998,114.12047,22.53882
"343",113.86253,22.62335,113.92627,22.52345
"344",114.07853,22.54077,114.10596,22.54437
"345",114.11805,22.54363,114.12957,22.5615
"346",114.11523,22.55392,114.11355,22.54037
"347",114.12119,22.54337,114.10357,22.54022
"348",114.07373,22.53752,114.0735,22.53687
"349",114.12051,22.54248,114.12273,22.54945
"350",114.04235,22.52933,114.0424,22.52937
"351",114.04187,22.53068,114.08645,22.57065
"352",113.92361,22.48827,113.91245,22.50473
"353",114.10425,22.5532,114.11275,22.60033
"354",113.8237,22.64862,114.01095,22.57063
"355",113.94977,22.57172,114.12787,22.61732
"356",114.06329,22.53127,114.04874,22.5372
"357",113.97157,22.5393,113.97227,22.5397
"358",114.05645,22.52162,114.06,22.52363
"359",113.93092,22.5197,113.923,22.4977
"360",113.92799,22.52217,113.92833,22.52437
"361",114.06288,22.5298,114.06278,22.53657
"362",114.0672,22.52482,114.11165,22.53427
"363",114.04884,22.53728,114.05344,22.53735
"364",114.04162,22.53087,114.05898,22.5285
"365",114.06737,22.52647,114.07708,22.5319
"366",114.1288,22.55042,114.11942,22.53898
"367",114.12038,22.54235,114.09725,22.53813
"368",113.9108,22.49025,114.06225,22.52612
"369",114.0558,22.62333,114.05613,22.6163
"370",114.05777,22.61688,114.04747,22.60417
"371",114.04763,22.60403,114.16486,22.63522
"372",114.04297,22.52247,114.04297,22.52247
"373",114.04297,22.52247,114.04297,22.52247
"374",114.0657,22.56933,114.0657,22.56933
"375",114.05123,22.53542,114.03575,22.62067
"376",114.0399,22.61207,114.05106,22.55125
"377",114.05572,22.53027,114.0457,22.5304
"378",114.18848,22.64285,114.20229,22.66197
"379",114.05987,22.52752,114.0522,22.51443
"380",114.07702,22.53547,114.07847,22.54032
"381",114.0773,22.53633,114.1131,22.54217
"382",114.04805,22.53748,114.07133,22.5316
"383",114.05337,22.53513,114.03242,22.57073
"384",114.04618,22.53745,114.04279,22.55668
"385",113.90832,22.53123,113.913,22.5392
"386",113.90662,22.53147,113.87335,22.55513
"387",114.08517,22.54905,114.16668,22.56165
"388",114.0918,22.55415,114.08041,22.5577
"389",114.10493,22.60938,114.11916,22.60608
"390",114.13892,22.5799,114.13527,22.575
"391",114.13805,22.58018,114.11784,22.56728
"392",113.99348,22.52927,113.92976,22.52503
"393",114.1142,22.53568,114.12133,22.54347
"394",114.1178,22.54842,114.06837,22.5236
"395",114.0675,22.52457,114.10512,22.53712
"396",114.0673,22.52637,114.0578,22.526
"397",114.10498,22.54932,114.06831,22.52365
"398",114.08185,22.5373,114.0828,22.5407
"399",114.0866,22.54067,114.05347,22.58417
"400",114.06803,22.55183,114.08992,22.5605
"401",114.06792,22.5275,114.1157,22.53883
"402",114.06799,22.52378,114.08573,22.54
"403",114.06747,22.52418,114.11882,22.54055
"404",113.81599,22.64663,114.04622,22.63827
"405",114.09196,22.54322,114.1088,22.5476
"406",114.0454,22.56483,114.05856,22.57593
"407",114.06496,22.57112,114.13102,22.6143
"408",114.10958,22.5889,114.11478,22.59013
"409",114.09116,22.56617,114.09151,22.5477
"410",114.11694,22.60022,114.11338,22.60342
"411",114.12399,22.573,114.1306,22.5787
"412",114.03783,22.5237,114.01885,22.52747
"413",114.03888,22.52687,114.04608,22.53117
"414",114.08413,22.54063,114.1404,22.55445
"415",114.00587,22.52988,113.96407,22.54473
"416",114.05183,22.57102,114.08704,22.55667
"417",114.01325,22.56073,113.98058,22.5613
"418",113.98237,22.55785,114.03713,22.55233
"419",114.01885,22.52788,114.13588,22.55275
"420",113.91273,22.5195,113.91123,22.519
"421",113.9284,22.50132,113.92823,22.50262
"422",113.91993,22.52697,113.91925,22.52953
"423",114.05413,22.60815,114.0814,22.6282
"424",114.09288,22.63272,114.08852,22.63082
"425",114.06924,22.62343,114.04057,22.60982
"426",113.90887,22.48782,113.89792,22.56562
"427",114.08363,22.55262,114.04512,22.56745
"428",114.08443,22.56297,114.07793,22.5541
"429",114.09638,22.54333,114.09705,22.54332
"430",114.08317,22.5524,114.09535,22.56837
"431",113.91039,22.53082,113.91373,22.49603
"432",113.91029,22.5301,113.9104,22.53548
"433",114.1296,22.54683,114.11562,22.56483
"434",114.12005,22.54108,114.0481,22.53162
"435",114.04295,22.52057,114.0309,22.52395
"436",114.0703,22.53152,114.0895,22.53765
"437",114.12096,22.57668,114.11245,22.60133
"438",114.05957,22.52358,114.126,22.54985
"439",114.12231,22.54525,114.11535,22.5428
"440",113.94096,22.52405,113.94985,22.58495
"441",113.9233,22.5217,113.90884,22.5133
"442",114.07378,22.53933,114.01518,22.54028
"443",114.06351,22.53725,114.0718,22.53862
"444",114.08795,22.54508,114.06222,22.53183
"445",114.04888,22.5493,114.12552,22.5526
"446",114.06747,22.52422,114.03723,22.53048
"447",114.07498,22.53898,114.06503,22.55777
"448",114.11183,22.54193,114.10889,22.5376
"449",114.11293,22.54235,114.10675,22.5564
"450",114.0675,22.52408,114.12917,22.55068
"451",114.12614,22.5497,114.16087,22.60452
"452",114.12627,22.54967,114.1137,22.54518
"453",114.09946,22.55197,114.04878,22.56773
"454",114.10218,22.54267,114.07043,22.5319
"455",114.13406,22.54812,114.13413,22.54795
"456",114.13441,22.54822,114.10764,22.53735
"457",114.12193,22.54447,114.03852,22.51585
"458",114.12601,22.54765,114.13485,22.56547
"459",114.11535,22.53493,114.0631,22.52417
"460",114.10045,22.53812,114.12145,22.54372
"461",114.10795,22.57515,114.12192,22.5716
"462",114.01573,22.5377,114.03986,22.54897
"463",114.08485,22.54063,114.0771,22.53168
"464",114.0863,22.54067,114.08759,22.54113
"465",114.08395,22.54817,114.08387,22.54825
"466",113.91787,22.5275,113.91877,22.52742
"467",113.94971,22.54317,113.96001,22.54402
"468",114.1291,22.5613,114.11848,22.55338
"469",114.12245,22.57162,114.12532,22.57332
"470",114.12373,22.57415,114.11653,22.58238
"471",114.1059,22.61678,114.06464,22.5711
"472",114.15085,22.59293,114.16077,22.60355
"473",113.96115,22.57178,113.9549,22.57373
"474",113.95067,22.57083,113.95067,22.57083
"475",114.06644,22.53128,114.06644,22.53128
"476",114.12244,22.5713,114.10308,22.54465
"477",114.1048,22.54925,113.939,22.52108
"478",114.11142,22.53405,114.06592,22.52413
"479",114.07806,22.54025,114.03127,22.62313
"480",114.07868,22.54823,114.05127,22.53517
"481",114.04808,22.5374,114.12717,22.61087
"482",114.08413,22.55077,114.1155,22.55703
"483",114.10102,22.55517,114.11658,22.54823
"484",114.1013,22.55563,114.09915,22.58035
"485",114.05382,22.56223,114.08442,22.55823
"486",114.06745,22.52397,114.1585,22.61138
"487",114.13,22.55285,114.11232,22.5464
"488",114.11318,22.54225,114.11246,22.53592
"489",114.11337,22.5423,114.1137,22.5384
"490",114.09945,22.55418,114.0993,22.56122
"491",114.09935,22.55898,114.12086,22.55782
"492",114.11845,22.54003,114.08173,22.54057
"493",114.03468,22.54738,114.0906,22.55933
"494",114.1342,22.55745,114.14651,22.55432
"495",113.9238,22.51488,113.90405,22.51647
"496",114.10976,22.53787,114.0867,22.53957
"497",114.059,22.52583,114.06605,22.52397
"498",114.06754,22.52448,114.11808,22.54385
"499",114.05707,22.52568,114.10125,22.5381
"500",114.12354,22.54508,114.16373,22.56417
"501",114.06767,22.52398,114.10257,22.5406
"502",114.08659,22.54932,114.08935,22.5414
"503",114.06763,22.5239,114.11713,22.54692
"504",114.10188,22.5428,114.08244,22.53752
"505",114.07722,22.53698,114.08176,22.53705
"506",114.08411,22.54112,114.0787,22.53493
"507",114.07647,22.57222,114.11317,22.55017
"508",114.10023,22.5552,113.94093,22.52093
"509",113.97175,22.53988,114.10848,22.54718
"510",113.9217,22.489,113.9019,22.51223
"511",114.0709,22.52607,114.0578,22.52745
"512",114.05738,22.52762,114.06838,22.52367
"513",114.01575,22.53773,114.007,22.52972
"514",114.0157,22.53762,114.0183,22.53167
"515",113.94978,22.52395,113.9071,22.51848
"516",114.11163,22.54778,114.04445,22.52605
"517",114.16742,22.56685,114.13645,22.55757
"518",114.1172,22.53962,114.06932,22.53195
"519",114.11208,22.58643,114.10822,22.6015
"520",114.11998,22.55822,114.10416,22.55335
"521",114.12003,22.55835,114.115,22.6002
"522",114.11353,22.54055,114.07743,22.55015
"523",114.07639,22.54907,114.02147,22.56032
"524",113.81385,22.65075,113.81385,22.65075
"525",113.81385,22.65075,113.87318,22.56048
"526",113.90465,22.5544,113.91293,22.55362
"527",114.11961,22.54758,114.11355,22.5444
"528",114.11635,22.54588,114.12227,22.55238
"529",114.12297,22.5451,114.1394,22.55335
"530",114.12812,22.54545,114.07898,22.53532
"531",114.0579,22.52753,114.11726,22.53952
"532",114.03188,22.54283,114.03003,22.54323
"533",114.09638,22.54012,114.11668,22.53613
"534",114.0675,22.52415,114.06748,22.51917
"535",114.03335,22.52257,114.02772,22.52298
"536",114.05415,22.57098,114.06252,22.55797
"537",114.0749,22.54088,114.06229,22.54013
"538",114.11353,22.54388,114.11983,22.54183
"539",114.0911,22.54083,114.13437,22.57087
"540",114.03568,22.56732,114.05092,22.54962
"541",114.07642,22.53177,114.12115,22.55682
"542",114.11273,22.60192,114.1141,22.61182
"543",114.11007,22.55865,114.12137,22.55068
"544",114.09005,22.54715,114.12483,22.55918
"545",114.084,22.54715,114.04427,22.5505
"546",114.04017,22.55603,114.04961,22.53728
"547",114.11457,22.58217,114.11256,22.5854
"548",114.11152,22.62333,114.1089,22.6274
"549",114.11279,22.60962,114.11692,22.6009
"550",113.9491,22.54372,114.02403,22.52597
"551",113.98157,22.54635,113.95105,22.5443
"552",114.03367,22.51845,113.9637,22.54395
"553",114.06712,22.5249,114.06855,22.52423
"554",114.05448,22.52592,114.06834,22.53215
"555",113.97305,22.56043,114.11795,22.54367
"556",113.94952,22.54337,113.97768,22.5611
"557",113.93027,22.52825,113.9637,22.54752
"558",114.06192,22.52972,113.92752,22.51782
"559",114.11417,22.54215,114.04283,22.55888
"560",114.12915,22.55065,114.16672,22.56172
"561",113.91171,22.48935,114.13187,22.54462
"562",114.0583,22.53762,113.91916,22.52888
"563",113.91348,22.49645,114.05151,22.53753
"564",113.91364,22.49824,113.91346,22.53122
"565",114.04813,22.53747,113.8901,22.50138
"566",113.92731,22.53575,114.13565,22.61487
"567",113.93468,22.52198,113.96347,22.54961
"568",113.92307,22.54278,113.92889,22.55731
"569",114.07221,22.53899,113.98646,22.66932
"570",114.08819,22.54337,114.06868,22.53873
"571",114.04755,22.60366,114.06846,22.5239
"572",113.89944,22.56139,114.03378,22.60789
"573",114.0718,22.55822,113.91933,22.57253
"574",114.04874,22.56758,114.05588,22.57104
"575",114.03465,22.55536,114.04228,22.55986
"576",114.10475,22.54924,113.88233,22.57734
"577",114.01431,22.54943,114.12566,22.55262
"578",114.09927,22.54358,114.03994,22.56621
"579",113.96152,22.53831,113.91959,22.5304
"580",114.08356,22.54926,114.07574,22.57187
"581",113.91991,22.53709,114.07387,22.53777
"582",113.97084,22.53911,113.92305,22.5549
"583",113.95087,22.54497,113.97975,22.53581
"584",113.89815,22.56338,113.89741,22.57364
"585",113.91742,22.52128,113.9496,22.57543
"586",113.92063,22.52028,113.949,22.54407
"587",114.11438,22.53487,113.97407,22.59463
"588",114.06772,22.52388,114.11438,22.53487
"589",114.0678,22.52383,114.11577,22.53897
"590",113.91818,22.50598,114.07595,22.53178
"591",113.91818,22.50598,113.91818,22.50598
"592",114.09505,22.55495,113.91818,22.50598
"593",114.03038,22.54072,114.08952,22.5592
"594",114.09119,22.54273,114.10795,22.5478
"595",114.11694,22.55035,114.11518,22.5355
"596",114.08738,22.54073,114.12327,22.56678
"597",114.12399,22.57917,114.0895,22.54095
"598",114.05845,22.52737,114.12532,22.57952
"599",114.05817,22.52748,114.06855,22.52408
"600",114.08425,22.5423,114.0869,22.53733
"601",114.10408,22.56205,114.07745,22.53788
"602",114.03177,22.5434,114.11388,22.58765
"603",114.0765,22.5432,114.06429,22.53755
"604",113.92027,22.67062,114.04182,22.56182
"605",114.10498,22.55053,113.91623,22.50138
"606",114.09074,22.5433,114.11795,22.54107
"607",114.11453,22.5387,114.08493,22.55007
"608",114.11317,22.53778,114.0685,22.52398
